Q_selected,R_scenario,absolute_error,covered_by_95_interval,error,event_knowledge_status,exclusion_reason,experiment,filtered_posterior_at_origin,forecast_mean,forecast_mode,forecast_origin,forecast_variance,horizon,lower_interval,observed_value,origin_phase,target_phase,target_timestamp,test_cycle,training_cycle,upper_interval,valid_status,validity_flags,validity_status
250.0,R_low,1.671,True,1.671,current_phase_transition,,Experiment A,18.08,20.671,F1_no_future_event_knowledge,2024-06-10T04:44:00+00:00,272.148,1h,-11.663,19.0,baseline,baseline,2024-06-10T05:44:00+00:00,Cycle 2,Cycle 1,53.004,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,4.277,True,-4.277,current_phase_transition,,Experiment A,18.08,25.723,F1_no_future_event_knowledge,2024-06-10T04:44:00+00:00,746.468,3h,-27.827,30.0,baseline,baseline,2024-06-10T07:44:00+00:00,Cycle 2,Cycle 1,79.274,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,40.006,True,-40.006,current_phase_transition,,Experiment A,18.08,32.994,F1_no_future_event_knowledge,2024-06-10T04:44:00+00:00,1401.361,6h,-40.378,73.0,baseline,accumulation,2024-06-10T10:44:00+00:00,Cycle 2,Cycle 1,106.367,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,5.713,True,5.713,current_phase_transition,,Experiment A,19.141,21.713,F1_no_future_event_knowledge,2024-06-10T05:44:00+00:00,272.148,1h,-10.621,16.0,baseline,baseline,2024-06-10T06:44:00+00:00,Cycle 2,Cycle 1,54.047,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.268,True,-10.268,current_phase_transition,,Experiment A,19.141,26.732,F1_no_future_event_knowledge,2024-06-10T05:44:00+00:00,746.468,3h,-26.818,37.0,baseline,baseline,2024-06-10T08:44:00+00:00,Cycle 2,Cycle 1,80.282,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,15.046,True,-15.046,current_phase_transition,,Experiment A,19.141,33.954,F1_no_future_event_knowledge,2024-06-10T05:44:00+00:00,1401.361,6h,-39.418,49.0,baseline,accumulation,2024-06-10T11:44:00+00:00,Cycle 2,Cycle 1,107.326,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.903,True,-10.903,current_phase_transition,,Experiment A,16.481,19.097,F1_no_future_event_knowledge,2024-06-10T06:44:00+00:00,272.148,1h,-13.237,30.0,baseline,baseline,2024-06-10T07:44:00+00:00,Cycle 2,Cycle 1,51.431,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,16.799,True,-16.799,current_phase_transition,,Experiment A,16.481,24.201,F1_no_future_event_knowledge,2024-06-10T06:44:00+00:00,746.468,3h,-29.349,41.0,baseline,accumulation,2024-06-10T09:44:00+00:00,Cycle 2,Cycle 1,77.752,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,37.453,True,-37.453,current_phase_transition,,Experiment A,16.481,31.547,F1_no_future_event_knowledge,2024-06-10T06:44:00+00:00,1401.361,6h,-41.826,69.0,baseline,accumulation,2024-06-10T12:44:00+00:00,Cycle 2,Cycle 1,104.919,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,5.509,True,-5.509,current_phase_transition,,Experiment A,29.083,31.491,F1_no_future_event_knowledge,2024-06-10T07:44:00+00:00,272.148,1h,-0.843,37.0,baseline,baseline,2024-06-10T08:44:00+00:00,Cycle 2,Cycle 1,63.825,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,36.81,True,-36.81,current_phase_transition,,Experiment A,29.083,36.19,F1_no_future_event_knowledge,2024-06-10T07:44:00+00:00,746.468,3h,-17.36,73.0,baseline,accumulation,2024-06-10T10:44:00+00:00,Cycle 2,Cycle 1,89.741,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,6.048,True,-6.048,current_phase_transition,,Experiment A,29.083,42.952,F1_no_future_event_knowledge,2024-06-10T07:44:00+00:00,1401.361,6h,-30.42,49.0,baseline,accumulation,2024-06-10T13:44:00+00:00,Cycle 2,Cycle 1,116.325,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,2.178,True,-2.178,current_phase_transition,,Experiment A,36.537,38.822,F1_no_future_event_knowledge,2024-06-10T08:44:00+00:00,272.148,1h,6.488,41.0,baseline,accumulation,2024-06-10T09:44:00+00:00,Cycle 2,Cycle 1,71.156,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,5.718,True,-5.718,current_phase_transition,,Experiment A,36.537,43.282,F1_no_future_event_knowledge,2024-06-10T08:44:00+00:00,746.468,3h,-10.269,49.0,baseline,accumulation,2024-06-10T11:44:00+00:00,Cycle 2,Cycle 1,96.832,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.301,True,-1.301,current_phase_transition,,Experiment A,36.537,49.699,F1_no_future_event_knowledge,2024-06-10T08:44:00+00:00,1401.361,6h,-23.673,51.0,baseline,accumulation,2024-06-10T14:44:00+00:00,Cycle 2,Cycle 1,123.071,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,29.968,True,-29.968,current_phase_transition,,Experiment A,40.817,43.032,F1_no_future_event_knowledge,2024-06-10T09:44:00+00:00,272.148,1h,10.698,73.0,accumulation,accumulation,2024-06-10T10:44:00+00:00,Cycle 2,Cycle 1,75.366,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,21.646,True,-21.646,current_phase_transition,,Experiment A,40.817,47.354,F1_no_future_event_knowledge,2024-06-10T09:44:00+00:00,746.468,3h,-6.197,69.0,accumulation,accumulation,2024-06-10T12:44:00+00:00,Cycle 2,Cycle 1,100.904,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,22.427,True,-22.427,current_phase_transition,,Experiment A,40.817,53.573,F1_no_future_event_knowledge,2024-06-10T09:44:00+00:00,1401.361,6h,-19.799,76.0,accumulation,accumulation,2024-06-10T15:44:00+00:00,Cycle 2,Cycle 1,126.945,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,23.205,True,23.205,current_phase_transition,,Experiment A,70.479,72.205,F1_no_future_event_knowledge,2024-06-10T10:44:00+00:00,272.148,1h,39.871,49.0,accumulation,accumulation,2024-06-10T11:44:00+00:00,Cycle 2,Cycle 1,104.539,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,26.573,True,26.573,current_phase_transition,,Experiment A,70.479,75.573,F1_no_future_event_knowledge,2024-06-10T10:44:00+00:00,746.468,3h,22.023,49.0,accumulation,accumulation,2024-06-10T13:44:00+00:00,Cycle 2,Cycle 1,129.123,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,4.419,True,4.419,current_phase_transition,,Experiment A,70.479,80.419,F1_no_future_event_knowledge,2024-06-10T10:44:00+00:00,1401.361,6h,7.047,76.0,accumulation,accumulation,2024-06-10T16:44:00+00:00,Cycle 2,Cycle 1,153.791,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,15.999,True,-15.999,current_phase_transition,,Experiment A,50.952,53.001,F1_no_future_event_knowledge,2024-06-10T11:44:00+00:00,272.148,1h,20.667,69.0,accumulation,accumulation,2024-06-10T12:44:00+00:00,Cycle 2,Cycle 1,85.334,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,5.996,True,5.996,current_phase_transition,,Experiment A,50.952,56.996,F1_no_future_event_knowledge,2024-06-10T11:44:00+00:00,746.468,3h,3.446,51.0,accumulation,accumulation,2024-06-10T14:44:00+00:00,Cycle 2,Cycle 1,110.547,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,22.254,True,-22.254,current_phase_transition,,Experiment A,50.952,62.746,F1_no_future_event_knowledge,2024-06-10T11:44:00+00:00,1401.361,6h,-10.626,85.0,accumulation,accumulation,2024-06-10T17:44:00+00:00,Cycle 2,Cycle 1,136.118,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,20.427,True,20.427,current_phase_transition,,Experiment A,67.654,69.427,F1_no_future_event_knowledge,2024-06-10T12:44:00+00:00,272.148,1h,37.093,49.0,accumulation,accumulation,2024-06-10T13:44:00+00:00,Cycle 2,Cycle 1,101.761,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,3.115,True,-3.115,current_phase_transition,,Experiment A,67.654,72.885,F1_no_future_event_knowledge,2024-06-10T12:44:00+00:00,746.468,3h,19.335,76.0,accumulation,accumulation,2024-06-10T15:44:00+00:00,Cycle 2,Cycle 1,126.436,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,3.137,True,-3.137,current_phase_transition,,Experiment A,67.654,77.863,F1_no_future_event_knowledge,2024-06-10T12:44:00+00:00,1401.361,6h,4.49,81.0,accumulation,accumulation,2024-06-10T18:44:00+00:00,Cycle 2,Cycle 1,151.235,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.771,True,1.771,current_phase_transition,,Experiment A,50.719,52.771,F1_no_future_event_knowledge,2024-06-10T13:44:00+00:00,272.148,1h,20.437,51.0,accumulation,accumulation,2024-06-10T14:44:00+00:00,Cycle 2,Cycle 1,85.105,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,19.226,True,-19.226,current_phase_transition,,Experiment A,50.719,56.774,F1_no_future_event_knowledge,2024-06-10T13:44:00+00:00,746.468,3h,3.224,76.0,accumulation,accumulation,2024-06-10T16:44:00+00:00,Cycle 2,Cycle 1,110.324,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,11.465,True,-11.465,current_phase_transition,,Experiment A,50.719,62.535,F1_no_future_event_knowledge,2024-06-10T13:44:00+00:00,1401.361,6h,-10.837,74.0,accumulation,accumulation,2024-06-10T19:44:00+00:00,Cycle 2,Cycle 1,135.907,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,22.806,True,-22.806,current_phase_transition,,Experiment A,51.149,53.194,F1_no_future_event_knowledge,2024-06-10T14:44:00+00:00,272.148,1h,20.86,76.0,accumulation,accumulation,2024-06-10T15:44:00+00:00,Cycle 2,Cycle 1,85.528,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,27.817,True,-27.817,current_phase_transition,,Experiment A,51.149,57.183,F1_no_future_event_knowledge,2024-06-10T14:44:00+00:00,746.468,3h,3.633,85.0,accumulation,accumulation,2024-06-10T17:44:00+00:00,Cycle 2,Cycle 1,110.734,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,15.076,True,-15.076,current_phase_transition,,Experiment A,51.149,62.924,F1_no_future_event_knowledge,2024-06-10T14:44:00+00:00,1401.361,6h,-10.448,78.0,accumulation,accumulation,2024-06-10T20:44:00+00:00,Cycle 2,Cycle 1,136.296,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,0.252,True,-0.252,current_phase_transition,,Experiment A,74.081,75.748,F1_no_future_event_knowledge,2024-06-10T15:44:00+00:00,272.148,1h,43.414,76.0,accumulation,accumulation,2024-06-10T16:44:00+00:00,Cycle 2,Cycle 1,108.082,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,2.0,True,-2.0,current_phase_transition,,Experiment A,74.081,79.0,F1_no_future_event_knowledge,2024-06-10T15:44:00+00:00,746.468,3h,25.45,81.0,accumulation,accumulation,2024-06-10T18:44:00+00:00,Cycle 2,Cycle 1,132.55,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,7.68,True,7.68,current_phase_transition,,Experiment A,74.081,83.68,F1_no_future_event_knowledge,2024-06-10T15:44:00+00:00,1401.361,6h,10.308,76.0,accumulation,accumulation,2024-06-10T21:44:00+00:00,Cycle 2,Cycle 1,157.052,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,7.385,True,-7.385,current_phase_transition,,Experiment A,75.979,77.615,F1_no_future_event_knowledge,2024-06-10T16:44:00+00:00,272.148,1h,45.281,85.0,accumulation,accumulation,2024-06-10T17:44:00+00:00,Cycle 2,Cycle 1,109.948,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,6.805,True,6.805,current_phase_transition,,Experiment A,75.979,80.805,F1_no_future_event_knowledge,2024-06-10T16:44:00+00:00,746.468,3h,27.255,74.0,accumulation,accumulation,2024-06-10T19:44:00+00:00,Cycle 2,Cycle 1,134.356,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.603,True,-1.603,current_phase_transition,,Experiment A,75.979,85.397,F1_no_future_event_knowledge,2024-06-10T16:44:00+00:00,1401.361,6h,12.025,87.0,accumulation,accumulation,2024-06-10T22:44:00+00:00,Cycle 2,Cycle 1,158.769,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,4.876,True,4.876,current_phase_transition,,Experiment A,84.379,85.876,F1_no_future_event_knowledge,2024-06-10T17:44:00+00:00,272.148,1h,53.542,81.0,accumulation,accumulation,2024-06-10T18:44:00+00:00,Cycle 2,Cycle 1,118.21,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.797,True,10.797,current_phase_transition,,Experiment A,84.379,88.797,F1_no_future_event_knowledge,2024-06-10T17:44:00+00:00,746.468,3h,35.246,78.0,accumulation,accumulation,2024-06-10T20:44:00+00:00,Cycle 2,Cycle 1,142.347,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,8.0,True,-8.0,current_phase_transition,,Experiment A,84.379,93.0,F1_no_future_event_knowledge,2024-06-10T17:44:00+00:00,1401.361,6h,19.628,101.0,accumulation,accumulation,2024-06-10T23:44:00+00:00,Cycle 2,Cycle 1,166.372,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,8.956,True,8.956,current_phase_transition,,Experiment A,81.41,82.956,F1_no_future_event_knowledge,2024-06-10T18:44:00+00:00,272.148,1h,50.622,74.0,accumulation,accumulation,2024-06-10T19:44:00+00:00,Cycle 2,Cycle 1,115.29,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,9.973,True,9.973,current_phase_transition,,Experiment A,81.41,85.973,F1_no_future_event_knowledge,2024-06-10T18:44:00+00:00,746.468,3h,32.422,76.0,accumulation,accumulation,2024-06-10T21:44:00+00:00,Cycle 2,Cycle 1,139.523,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,3.313,True,3.313,current_phase_transition,,Experiment A,81.41,90.313,F1_no_future_event_knowledge,2024-06-10T18:44:00+00:00,1401.361,6h,16.941,87.0,accumulation,accumulation,2024-06-11T00:44:00+00:00,Cycle 2,Cycle 1,163.685,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.591,True,-1.591,current_phase_transition,,Experiment A,74.754,76.409,F1_no_future_event_knowledge,2024-06-10T19:44:00+00:00,272.148,1h,44.075,78.0,accumulation,accumulation,2024-06-10T20:44:00+00:00,Cycle 2,Cycle 1,108.743,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,7.36,True,-7.36,current_phase_transition,,Experiment A,74.754,79.64,F1_no_future_event_knowledge,2024-06-10T19:44:00+00:00,746.468,3h,26.089,87.0,accumulation,accumulation,2024-06-10T22:44:00+00:00,Cycle 2,Cycle 1,133.19,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,13.712,True,-13.712,current_phase_transition,,Experiment A,74.754,84.288,F1_no_future_event_knowledge,2024-06-10T19:44:00+00:00,1401.361,6h,10.916,98.0,accumulation,accumulation,2024-06-11T01:44:00+00:00,Cycle 2,Cycle 1,157.66,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,3.471,True,3.471,current_phase_transition,,Experiment A,77.866,79.471,F1_no_future_event_knowledge,2024-06-10T20:44:00+00:00,272.148,1h,47.137,76.0,accumulation,accumulation,2024-06-10T21:44:00+00:00,Cycle 2,Cycle 1,111.805,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,18.399,True,-18.399,current_phase_transition,,Experiment A,77.866,82.601,F1_no_future_event_knowledge,2024-06-10T20:44:00+00:00,746.468,3h,29.051,101.0,accumulation,accumulation,2024-06-10T23:44:00+00:00,Cycle 2,Cycle 1,136.151,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,2.106,True,2.106,current_phase_transition,,Experiment A,77.866,87.106,F1_no_future_event_knowledge,2024-06-10T20:44:00+00:00,1401.361,6h,13.733,85.0,accumulation,accumulation,2024-06-11T02:44:00+00:00,Cycle 2,Cycle 1,160.478,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,9.077,True,-9.077,current_phase_transition,,Experiment A,76.292,77.923,F1_no_future_event_knowledge,2024-06-10T21:44:00+00:00,272.148,1h,45.589,87.0,accumulation,accumulation,2024-06-10T22:44:00+00:00,Cycle 2,Cycle 1,110.256,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,5.897,True,-5.897,current_phase_transition,,Experiment A,76.292,81.103,F1_no_future_event_knowledge,2024-06-10T21:44:00+00:00,746.468,3h,27.553,87.0,accumulation,accumulation,2024-06-11T00:44:00+00:00,Cycle 2,Cycle 1,134.654,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,26.319,True,-26.319,current_phase_transition,,Experiment A,76.292,85.681,F1_no_future_event_knowledge,2024-06-10T21:44:00+00:00,1401.361,6h,12.309,112.0,accumulation,accumulation,2024-06-11T03:44:00+00:00,Cycle 2,Cycle 1,159.053,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,13.297,True,-13.297,current_phase_transition,,Experiment A,86.236,87.703,F1_no_future_event_knowledge,2024-06-10T22:44:00+00:00,272.148,1h,55.369,101.0,accumulation,accumulation,2024-06-10T23:44:00+00:00,Cycle 2,Cycle 1,120.037,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,7.436,True,-7.436,current_phase_transition,,Experiment A,86.236,90.564,F1_no_future_event_knowledge,2024-06-10T22:44:00+00:00,746.468,3h,37.014,98.0,accumulation,accumulation,2024-06-11T01:44:00+00:00,Cycle 2,Cycle 1,144.114,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,42.319,True,-42.319,current_phase_transition,,Experiment A,86.236,94.681,F1_no_future_event_knowledge,2024-06-10T22:44:00+00:00,1401.361,6h,21.309,137.0,accumulation,accumulation,2024-06-11T04:44:00+00:00,Cycle 2,Cycle 1,168.053,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,14.123,True,14.123,current_phase_transition,,Experiment A,99.881,101.123,F1_no_future_event_knowledge,2024-06-10T23:44:00+00:00,272.148,1h,68.789,87.0,accumulation,accumulation,2024-06-11T00:44:00+00:00,Cycle 2,Cycle 1,133.457,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,18.545,True,18.545,current_phase_transition,,Experiment A,99.881,103.545,F1_no_future_event_knowledge,2024-06-10T23:44:00+00:00,746.468,3h,49.995,85.0,accumulation,accumulation,2024-06-11T02:44:00+00:00,Cycle 2,Cycle 1,157.096,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,0.969,True,-0.969,current_phase_transition,,Experiment A,99.881,107.031,F1_no_future_event_knowledge,2024-06-10T23:44:00+00:00,1401.361,6h,33.659,108.0,accumulation,accumulation,2024-06-11T05:44:00+00:00,Cycle 2,Cycle 1,180.403,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,8.377,True,-8.377,current_phase_transition,,Experiment A,88.188,89.623,F1_no_future_event_knowledge,2024-06-11T00:44:00+00:00,272.148,1h,57.289,98.0,accumulation,accumulation,2024-06-11T01:44:00+00:00,Cycle 2,Cycle 1,121.957,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,19.579,True,-19.579,current_phase_transition,,Experiment A,88.188,92.421,F1_no_future_event_knowledge,2024-06-11T00:44:00+00:00,746.468,3h,38.871,112.0,accumulation,accumulation,2024-06-11T03:44:00+00:00,Cycle 2,Cycle 1,145.971,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,13.552,True,-13.552,current_phase_transition,,Experiment A,88.188,96.448,F1_no_future_event_knowledge,2024-06-11T00:44:00+00:00,1401.361,6h,23.076,110.0,accumulation,accumulation,2024-06-11T06:44:00+00:00,Cycle 2,Cycle 1,169.82,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,13.58,True,13.58,current_phase_transition,,Experiment A,97.295,98.58,F1_no_future_event_knowledge,2024-06-11T01:44:00+00:00,272.148,1h,66.246,85.0,accumulation,accumulation,2024-06-11T02:44:00+00:00,Cycle 2,Cycle 1,130.913,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,35.915,True,-35.915,current_phase_transition,,Experiment A,97.295,101.085,F1_no_future_event_knowledge,2024-06-11T01:44:00+00:00,746.468,3h,47.535,137.0,accumulation,accumulation,2024-06-11T04:44:00+00:00,Cycle 2,Cycle 1,154.635,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,21.31,True,-21.31,current_phase_transition,,Experiment A,97.295,104.69,F1_no_future_event_knowledge,2024-06-11T01:44:00+00:00,1401.361,6h,31.318,126.0,accumulation,accumulation,2024-06-11T07:44:00+00:00,Cycle 2,Cycle 1,178.063,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,24.389,True,-24.389,current_phase_transition,,Experiment A,86.142,87.611,F1_no_future_event_knowledge,2024-06-11T02:44:00+00:00,272.148,1h,55.277,112.0,accumulation,accumulation,2024-06-11T03:44:00+00:00,Cycle 2,Cycle 1,119.945,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,17.525,True,-17.525,current_phase_transition,,Experiment A,86.142,90.475,F1_no_future_event_knowledge,2024-06-11T02:44:00+00:00,746.468,3h,36.924,108.0,accumulation,accumulation,2024-06-11T05:44:00+00:00,Cycle 2,Cycle 1,144.025,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,19.404,True,-19.404,current_phase_transition,,Experiment A,86.142,94.596,F1_no_future_event_knowledge,2024-06-11T02:44:00+00:00,1401.361,6h,21.224,114.0,accumulation,accumulation,2024-06-11T08:44:00+00:00,Cycle 2,Cycle 1,167.968,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,25.976,True,-25.976,current_phase_transition,,Experiment A,109.948,111.024,F1_no_future_event_knowledge,2024-06-11T03:44:00+00:00,272.148,1h,78.69,137.0,accumulation,accumulation,2024-06-11T04:44:00+00:00,Cycle 2,Cycle 1,143.358,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,3.122,True,3.122,current_phase_transition,,Experiment A,109.948,113.122,F1_no_future_event_knowledge,2024-06-11T03:44:00+00:00,746.468,3h,59.572,110.0,accumulation,accumulation,2024-06-11T06:44:00+00:00,Cycle 2,Cycle 1,166.673,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,26.858,True,-26.858,current_phase_transition,,Experiment A,109.948,116.142,F1_no_future_event_knowledge,2024-06-11T03:44:00+00:00,1401.361,6h,42.77,143.0,accumulation,accumulation,2024-06-11T09:44:00+00:00,Cycle 2,Cycle 1,189.514,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,27.48,True,27.48,current_phase_transition,,Experiment A,134.815,135.48,F1_no_future_event_knowledge,2024-06-11T04:44:00+00:00,272.148,1h,103.146,108.0,accumulation,accumulation,2024-06-11T05:44:00+00:00,Cycle 2,Cycle 1,167.814,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.779,True,10.779,current_phase_transition,,Experiment A,134.815,136.779,F1_no_future_event_knowledge,2024-06-11T04:44:00+00:00,746.468,3h,83.229,126.0,accumulation,accumulation,2024-06-11T07:44:00+00:00,Cycle 2,Cycle 1,190.33,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,13.649,True,13.649,current_phase_transition,,Experiment A,134.815,138.649,F1_no_future_event_knowledge,2024-06-11T04:44:00+00:00,1401.361,6h,65.276,125.0,accumulation,accumulation,2024-06-11T10:44:00+00:00,Cycle 2,Cycle 1,212.021,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.382,True,1.382,current_phase_transition,,Experiment A,110.312,111.382,F1_no_future_event_knowledge,2024-06-11T05:44:00+00:00,272.148,1h,79.048,110.0,accumulation,accumulation,2024-06-11T06:44:00+00:00,Cycle 2,Cycle 1,143.716,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,0.531,True,-0.531,current_phase_transition,,Experiment A,110.312,113.469,F1_no_future_event_knowledge,2024-06-11T05:44:00+00:00,746.468,3h,59.918,114.0,accumulation,accumulation,2024-06-11T08:44:00+00:00,Cycle 2,Cycle 1,167.019,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,22.528,True,-22.528,current_phase_transition,,Experiment A,110.312,116.472,F1_no_future_event_knowledge,2024-06-11T05:44:00+00:00,1401.361,6h,43.1,139.0,accumulation,accumulation,2024-06-11T11:44:00+00:00,Cycle 2,Cycle 1,189.844,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,14.811,True,-14.811,current_phase_transition,,Experiment A,110.116,111.189,F1_no_future_event_knowledge,2024-06-11T06:44:00+00:00,272.148,1h,78.855,126.0,accumulation,accumulation,2024-06-11T07:44:00+00:00,Cycle 2,Cycle 1,143.523,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,29.718,True,-29.718,current_phase_transition,,Experiment A,110.116,113.282,F1_no_future_event_knowledge,2024-06-11T06:44:00+00:00,746.468,3h,59.732,143.0,accumulation,accumulation,2024-06-11T09:44:00+00:00,Cycle 2,Cycle 1,166.833,valid,PROVISIONAL_EVENT_BOUNDARY,valid
